date,event_id,venue,city,state,show_set,time,song,song_n,isong,next_set,Nevents,ievent,break_length
1985-11-21,4166,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Walkin' The Dog,1,25935,,1,1,long
1985-11-22,4167,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Let It Grow,1,25942,Set 2,1,1,long
1985-11-22,4167,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Turn On Your Lovelight,1,25950,Encore,1,1,short
1985-11-22,4167,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Brokedown Palace,1,25951,,1,1,long
1985-12-30,4176,Oakland Coliseum Arena,Oakland,CA,Set 1,,Don't Ease Me In,1,25960,Set 2,1,1,long
1985-12-30,4176,Oakland Coliseum Arena,Oakland,CA,Set 2,,Sugar Magnolia,1,25971,Encore,1,1,short
1985-12-30,4176,Oakland Coliseum Arena,Oakland,CA,Encore,,It's All Over Now Baby Blue,1,25972,,1,1,long
1985-12-31,4177,Oakland Coliseum Arena,Oakland,CA,Set 1,,Let It Grow,1,25980,Set 2,1,1,long
1985-12-31,4177,Oakland Coliseum Arena,Oakland,CA,Set 2,,Turn On Your Lovelight,1,25993,Encore,1,1,short
1985-12-31,4177,Oakland Coliseum Arena,Oakland,CA,Encore,,Brokedown Palace,1,25994,,1,1,long
1986-02-08,4191,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,One More Saturday Night,1,26002,Set 2,1,1,long
1986-02-08,4191,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Sugar Magnolia,1,26012,Encore,1,1,short
1986-02-08,4191,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Day Job,1,26013,,1,1,long
1986-02-09,4192,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Deal,1,26019,Set 2,1,1,long
1986-02-09,4192,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Good Lovin',1,26029,Encore,1,1,short
1986-02-09,4192,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,It's All Over Now Baby Blue,1,26030,,1,1,long
1986-02-11,4193,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Might As Well,1,26039,Set 2,1,1,long
1986-02-11,4193,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Not Fade Away,1,26047,Encore,1,1,short
1986-02-11,4193,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Goin' Down The Road Feelin' Bad,1,26050,,1,1,long
1986-02-12,4194,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Don't Ease Me In,1,26056,Set 2,1,1,long
1986-02-12,4194,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Johnny B. Goode,1,26065,Encore,1,1,short
1986-02-12,4194,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,U.S. Blues,1,26066,,1,1,long
1986-02-14,4195,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Let It Grow,1,26074,Set 2,1,1,long
1986-02-14,4195,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Turn On Your Lovelight,1,26083,Encore,1,1,short
1986-02-14,4195,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Brokedown Palace,1,26084,,1,1,long
1986-03-19,4203,Hampton Coliseum,Hampton,VA,Set 1,,Don't Ease Me In,1,26094,Set 2,1,1,long
1986-03-19,4203,Hampton Coliseum,Hampton,VA,Set 2,,Johnny B. Goode,1,26104,Encore,1,1,short
1986-03-19,4203,Hampton Coliseum,Hampton,VA,Encore,,The Mighty Quinn,1,26105,,1,1,long
1986-03-20,4204,Hampton Coliseum,Hampton,VA,Set 1,,Box Of Rain,1,26114,Set 2,1,1,long
1986-03-20,4204,Hampton Coliseum,Hampton,VA,Set 2,,Not Fade Away,1,26122,Encore,1,1,short
1986-03-20,4204,Hampton Coliseum,Hampton,VA,Encore,,U.S. Blues,1,26123,,1,1,long
1986-03-21,4205,Hampton Coliseum,Hampton,VA,Set 1,,Let It Grow,1,26130,Set 2,1,1,long
1986-03-21,4205,Hampton Coliseum,Hampton,VA,Set 2,,Sugar Magnolia,1,26138,Encore,1,1,short
1986-03-21,4205,Hampton Coliseum,Hampton,VA,Encore,,It's All Over Now Baby Blue,1,26139,,1,1,long
1986-03-23,4206,Spectrum,Philadelphia,PA,Set 1,,Might As Well,1,26148,Set 2,1,1,long
1986-03-23,4206,Spectrum,Philadelphia,PA,Set 2,,Good Lovin',1,26157,Encore,1,1,short
1986-03-23,4206,Spectrum,Philadelphia,PA,Encore,,Day Job,1,26158,,1,1,long
1986-03-24,4207,Spectrum,Philadelphia,PA,Set 1,,Box Of Rain,1,26167,Set 2,1,1,long
1986-03-24,4207,Spectrum,Philadelphia,PA,Set 2,,Morning Dew,1,26175,Encore,1,1,short
1986-03-24,4207,Spectrum,Philadelphia,PA,Encore,,Midnight Hour,1,26176,,1,1,long
1986-03-25,4208,Spectrum,Philadelphia,PA,Set 1,,Don't Ease Me In,1,26183,Set 2,1,1,long
1986-03-25,4208,Spectrum,Philadelphia,PA,Set 2,,Turn On Your Lovelight,1,26193,Encore,1,1,short
1986-03-25,4208,Spectrum,Philadelphia,PA,Encore,,Brokedown Palace,1,26194,,1,1,long
1986-03-27,4209,Cumberland County Civic Center,Portland,ME,Set 1,,Promised Land,1,26203,Set 2,1,1,long
1986-03-27,4209,Cumberland County Civic Center,Portland,ME,Set 2,,Sugar Magnolia,1,26213,Encore,1,1,short
1986-03-27,4209,Cumberland County Civic Center,Portland,ME,Encore,,Day Job,1,26214,,1,1,long
1986-03-28,4210,Cumberland County Civic Center,Portland,ME,Set 1,,Box Of Rain,1,26222,Set 2,1,1,long
1986-03-28,4210,Cumberland County Civic Center,Portland,ME,Set 2,,Good Lovin',1,26233,Encore,1,1,short
1986-03-28,4210,Cumberland County Civic Center,Portland,ME,Encore,,It's All Over Now Baby Blue,1,26234,,1,1,long
1986-03-30,4211,Providence Civic Center,Providence,RI,Set 1,,Deal,1,26243,Set 2,1,1,long
1986-03-30,4211,Providence Civic Center,Providence,RI,Set 2,,Not Fade Away,1,26253,Encore,1,1,short
1986-03-30,4211,Providence Civic Center,Providence,RI,Encore,,The Mighty Quinn,1,26255,,1,1,long
1986-03-31,4212,Providence Civic Center,Providence,RI,Set 1,,Might As Well,1,26262,Set 2,1,1,long
1986-03-31,4212,Providence Civic Center,Providence,RI,Set 2,,Johnny B. Goode,1,26272,,1,1,long
1986-04-01,4213,Providence Civic Center,Providence,RI,Set 1,,The Music Never Stopped,1,26280,Set 2,1,1,long
1986-04-01,4213,Providence Civic Center,Providence,RI,Set 2,,Sugar Magnolia,1,26288,Encore,1,1,short
1986-04-01,4213,Providence Civic Center,Providence,RI,Encore,,Box Of Rain,1,26289,,1,1,long
1986-04-03,4214,Hartford Civic Center,Hartford,CT,Set 1,,Don't Ease Me In,1,26298,Set 2,1,1,long
1986-04-03,4214,Hartford Civic Center,Hartford,CT,Set 2,,Not Fade Away,1,26307,Encore,1,1,short
1986-04-03,4214,Hartford Civic Center,Hartford,CT,Encore,,It's All Over Now Baby Blue,1,26308,,1,1,long
1986-04-04,4215,Hartford Civic Center,Hartford,CT,Set 1,,Day Job,1,26316,Set 2,1,1,long
1986-04-04,4215,Hartford Civic Center,Hartford,CT,Set 2,,Turn On Your Lovelight,1,26327,Encore,1,1,short
1986-04-04,4215,Hartford Civic Center,Hartford,CT,Encore,,Box Of Rain,1,26328,,1,1,long
1986-04-12,4217,Irvine Meadows Amphitheatre,Irvine,CA,Set 1,,Jack Straw,1,26337,Set 2,1,1,long
1986-04-12,4217,Irvine Meadows Amphitheatre,Irvine,CA,Set 2,,One More Saturday Night,1,26346,Encore,1,1,short
1986-04-12,4217,Irvine Meadows Amphitheatre,Irvine,CA,Encore,,The Mighty Quinn,1,26347,,1,1,long
1986-04-13,4218,Irvine Meadows Amphitheatre,Irvine,CA,Set 1,,Let It Grow,1,26354,Set 2,1,1,long
1986-04-13,4218,Irvine Meadows Amphitheatre,Irvine,CA,Set 2,,Turn On Your Lovelight,1,26365,Encore,1,1,short
1986-04-13,4218,Irvine Meadows Amphitheatre,Irvine,CA,Encore,,Box Of Rain,1,26366,,1,1,long
1986-04-18,4220,Berkeley Community Theater,Berkeley,CA,Set 1,,The Music Never Stopped,1,26377,Set 2,1,1,long
1986-04-18,4220,Berkeley Community Theater,Berkeley,CA,Set 2,,Johnny B. Goode,1,26387,Encore,1,1,short
1986-04-18,4220,Berkeley Community Theater,Berkeley,CA,Encore,,U.S. Blues,1,26388,,1,1,long
1986-04-19,4221,Berkeley Community Theater,Berkeley,CA,Set 1,,One More Saturday Night,1,26395,Set 2,1,1,long
1986-04-19,4221,Berkeley Community Theater,Berkeley,CA,Set 2,,Sugar Magnolia,1,26403,Encore,1,1,short
1986-04-19,4221,Berkeley Community Theater,Berkeley,CA,Encore,,The Mighty Quinn,1,26404,,1,1,long
1986-04-21,4222,Berkeley Community Theater,Berkeley,CA,Set 1,,Let It Grow,1,26412,Set 2,1,1,long
1986-04-21,4222,Berkeley Community Theater,Berkeley,CA,Set 2,,Not Fade Away,1,26422,Encore,1,1,short
1986-04-21,4222,Berkeley Community Theater,Berkeley,CA,Encore,,Don't Ease Me In,1,26423,,1,1,long
1986-04-22,4223,Berkeley Community Theater,Berkeley,CA,Set 1,,Deal,1,26430,Set 2,1,1,long
1986-04-22,4223,Berkeley Community Theater,Berkeley,CA,Set 2,,Turn On Your Lovelight,1,26440,Encore,1,1,short
1986-04-22,4223,Berkeley Community Theater,Berkeley,CA,Encore,,Brokedown Palace,1,26441,,1,1,long
1986-05-03,4225,Cal Expo Amphitheatre,Sacramento,CA,Set 1,,Deal,1,26449,Set 2,1,1,long
1986-05-03,4225,Cal Expo Amphitheatre,Sacramento,CA,Set 2,,Sugar Magnolia,1,26458,,1,1,long
1986-05-04,4226,Cal Expo Amphitheatre,Sacramento,CA,Set 1,,I Know You Rider,1,26466,Set 2,1,1,long
1986-05-04,4226,Cal Expo Amphitheatre,Sacramento,CA,Set 2,,Good Lovin',1,26476,Encore,1,1,short
1986-05-04,4226,Cal Expo Amphitheatre,Sacramento,CA,Encore,,Box Of Rain,1,26477,,1,1,long
1986-05-10,4227,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Set 1,,Let It Grow,1,26485,Set 2,1,1,long
1986-05-10,4227,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Set 2,,Turn On Your Lovelight,1,26495,Encore,1,1,short
1986-05-10,4227,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Encore,,The Mighty Quinn,1,26496,,1,1,long
1986-05-11,4228,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Set 1,,Might As Well,1,26504,Set 2,1,1,long
1986-05-11,4228,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Set 2,,Not Fade Away,1,26514,Encore,1,1,short
1986-05-11,4228,"Frost Amphitheatre, Stanford University",Palo Alto,CA,Encore,,U.S. Blues,1,26516,,1,1,long
1986-06-20,4237,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 1,,Let It Grow,1,26524,Set 2,1,1,long
1986-06-20,4237,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 2,,Good Lovin',1,26533,Encore,1,1,short
1986-06-20,4237,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Encore,,The Mighty Quinn,1,26534,,1,1,long
1986-06-21,4238,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 1,,I Know You Rider,1,26542,Set 2,1,1,long
1986-06-21,4238,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 2,,Not Fade Away,1,26552,Encore,1,1,short
1986-06-21,4238,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Encore,,Brokedown Palace,1,26554,,1,1,long
1986-06-22,4239,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 1,,Might As Well,1,26565,Set 2,1,1,long
1986-06-22,4239,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Set 2,,Turn On Your Lovelight,1,26575,Encore,1,1,short
1986-06-22,4239,"William Randolph Hearst Greek Theatre, UC Berkeley",Berkeley,CA,Encore,,Box Of Rain,1,26577,,1,1,long
1986-06-26,4240,Hubert H. Humphrey Metrodome,Minneapolis,MN,Set 1,,Sugar Magnolia,1,26594,Encore,1,1,short
1986-06-26,4240,Hubert H. Humphrey Metrodome,Minneapolis,MN,Encore,,Brokedown Palace,1,26595,,1,1,long
1986-06-28,4241,Alpine Valley Music Theatre,East Troy,WI,Set 1,,Don't Ease Me In,1,26603,Set 2,1,1,long
1986-06-28,4241,Alpine Valley Music Theatre,East Troy,WI,Set 2,,Turn On Your Lovelight,1,26611,Encore,1,1,short
1986-06-28,4241,Alpine Valley Music Theatre,East Troy,WI,Encore,,It's All Over Now Baby Blue,1,26613,,1,1,long
1986-06-29,4242,Alpine Valley Music Theatre,East Troy,WI,Set 1,,Samson And Delilah,1,26621,Set 2,1,1,long
1986-06-29,4242,Alpine Valley Music Theatre,East Troy,WI,Set 2,,Not Fade Away,1,26630,Encore,1,1,short
1986-06-29,4242,Alpine Valley Music Theatre,East Troy,WI,Encore,,U.S. Blues,1,26632,,1,1,long
1986-06-30,4243,Riverbend Music Center,Cincinnati,OH,Set 1,,Let It Grow,1,26640,Set 2,1,1,long
1986-06-30,4243,Riverbend Music Center,Cincinnati,OH,Set 2,,Good Lovin',1,26650,Encore,1,1,short
1986-06-30,4243,Riverbend Music Center,Cincinnati,OH,Encore,,The Mighty Quinn,1,26651,,1,1,long
1986-07-02,4244,"Rubber Bowl, University of Akron",Akron,OH,Set 1,,Don't Ease Me In,1,26661,Set 2,1,1,long
1986-07-02,4244,"Rubber Bowl, University of Akron",Akron,OH,Set 2,,Sugar Magnolia,1,26670,Encore,1,1,short
1986-07-02,4244,"Rubber Bowl, University of Akron",Akron,OH,Encore,,Box Of Rain,1,26671,,1,1,long
1986-07-04,4245,Rich Stadium,Buffalo,NY,Set 1,,Touch Of Grey,1,26677,Set 2,1,1,long
1986-07-04,4245,Rich Stadium,Buffalo,NY,Set 2,,Turn On Your Lovelight,1,26688,Encore,1,1,short
1986-07-04,4245,Rich Stadium,Buffalo,NY,Encore,,U.S. Blues,1,26689,,1,1,long
1986-07-06,4246,Robert F. Kennedy Stadium,Washington,DC,Set 1,,Let It Grow,1,26697,Set 2,1,1,long
1986-07-06,4246,Robert F. Kennedy Stadium,Washington,DC,Set 2,,Not Fade Away,1,26706,Encore,1,1,short
1986-07-06,4246,Robert F. Kennedy Stadium,Washington,DC,Encore,,Brokedown Palace,1,26707,,1,1,long
1986-07-07,4247,Robert F. Kennedy Stadium,Washington,DC,Set 1,,Desolation Row,1,26712,Set 2,1,1,long
1986-07-07,4247,Robert F. Kennedy Stadium,Washington,DC,Set 2,,Good Lovin',1,26721,Encore,1,1,short
1986-07-07,4247,Robert F. Kennedy Stadium,Washington,DC,Encore,,Satisfaction,1,26722,,1,1,long
1986-12-15,4278,Oakland Coliseum Arena,Oakland,CA,Set 1,,Let It Grow,1,26733,Set 2,1,1,long
1986-12-15,4278,Oakland Coliseum Arena,Oakland,CA,Set 2,,Good Lovin',1,26744,Encore,1,1,short
1986-12-15,4278,Oakland Coliseum Arena,Oakland,CA,Encore,,Johnny B. Goode,1,26745,,1,1,long
1986-12-16,4279,Oakland Coliseum Arena,Oakland,CA,Set 1,,Jack Straw,1,26754,Set 2,1,1,long
1986-12-16,4279,Oakland Coliseum Arena,Oakland,CA,Set 2,,Sugar Magnolia,1,26763,Encore,1,1,short
1986-12-16,4279,Oakland Coliseum Arena,Oakland,CA,Encore,,Midnight Hour,1,26764,,1,1,long
1986-12-17,4280,Oakland Coliseum Arena,Oakland,CA,Set 1,20:00:00.000,The Music Never Stopped,1,26773,Set 2,1,1,long
1986-12-17,4280,Oakland Coliseum Arena,Oakland,CA,Set 2,20:00:00.000,Not Fade Away,1,26785,Encore,1,1,short
1986-12-17,4280,Oakland Coliseum Arena,Oakland,CA,Encore,20:00:00.000,Brokedown Palace,1,26786,,1,1,long
1986-12-27,4282,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Bird Song,1,26793,Set 2,1,1,long
1986-12-27,4282,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Playing In The Band,2,26805,Encore,1,1,short
1986-12-27,4282,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,When Push Comes To Shove,1,26806,,1,1,long
1986-12-28,4283,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,Promised Land,1,26814,Set 2,1,1,long
1986-12-28,4283,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Sugar Magnolia,1,26823,Encore,1,1,short
1986-12-28,4283,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,It's All Over Now Baby Blue,1,26824,,1,1,long
1986-12-30,4284,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,The Music Never Stopped,1,26834,Set 2,1,1,long
1986-12-30,4284,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Not Fade Away,1,26847,Encore,1,1,short
1986-12-30,4284,Henry J. Kaiser Convention Center,Oakland,CA,Encore,,Johnny B. Goode,1,26848,,1,1,long
1986-12-31,4285,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,,U.S. Blues,1,26855,Set 2,1,1,long
1986-12-31,4285,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,,Turn On Your Lovelight,1,26865,Set 3,1,1,long
1986-12-31,4285,Henry J. Kaiser Convention Center,Oakland,CA,Set 3,,Brokedown Palace,1,26870,,1,1,long
1987-01-28,4304,San Francisco Civic Auditorium,San Francisco,CA,Set 1,20:00:00.000,Jack Straw,1,26880,Set 2,1,1,long
1987-01-28,4304,San Francisco Civic Auditorium,San Francisco,CA,Set 2,20:00:00.000,Sugar Magnolia,1,26890,Encore,1,1,short
1987-01-28,4304,San Francisco Civic Auditorium,San Francisco,CA,Encore,20:00:00.000,U.S. Blues,1,26891,,1,1,long
1987-01-29,4305,San Francisco Civic Auditorium,San Francisco,CA,Set 1,,Don't Ease Me In,1,26899,Set 2,1,1,long
1987-01-29,4305,San Francisco Civic Auditorium,San Francisco,CA,Set 2,,Johnny B. Goode,1,26909,Encore,1,1,short
1987-01-29,4305,San Francisco Civic Auditorium,San Francisco,CA,Encore,,It's All Over Now Baby Blue,1,26910,,1,1,long
1987-01-30,4306,San Francisco Civic Auditorium,San Francisco,CA,Set 1,,I Know You Rider,1,26920,Set 2,1,1,long
1987-01-30,4306,San Francisco Civic Auditorium,San Francisco,CA,Set 2,,Not Fade Away,1,26931,Encore,1,1,short
1987-01-30,4306,San Francisco Civic Auditorium,San Francisco,CA,Encore,,Brokedown Palace,1,26932,,1,1,long
1987-03-01,4312,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,20:00:00.000,Let It Grow,1,26941,Set 2,1,1,long
1987-03-01,4312,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,20:00:00.000,Good Lovin',1,26953,Encore,1,1,short
1987-03-01,4312,Henry J. Kaiser Convention Center,Oakland,CA,Encore,20:00:00.000,Don't Ease Me In,1,26954,,1,1,long
1987-03-02,4314,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,20:00:00.000,Feel Like A Stranger,1,26961,Set 2,1,1,long
1987-03-02,4314,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,20:00:00.000,Morning Dew,1,26971,Encore,1,1,short
1987-03-02,4314,Henry J. Kaiser Convention Center,Oakland,CA,Encore,20:00:00.000,Johnny B. Goode,1,26972,,1,1,long
1987-03-03,4315,Henry J. Kaiser Convention Center,Oakland,CA,Set 1,20:00:00.000,Promised Land,1,26980,Set 2,1,1,long
1987-03-03,4315,Henry J. Kaiser Convention Center,Oakland,CA,Set 2,20:00:00.000,Touch Of Grey,1,26990,Encore,1,1,short
1987-03-03,4315,Henry J. Kaiser Convention Center,Oakland,CA,Encore,20:00:00.000,Brokedown Palace,1,26991,,1,1,long
1987-03-22,4324,Hampton Coliseum,Hampton,VA,Set 1,,Deal,1,26999,Set 2,1,1,long
1987-03-22,4324,Hampton Coliseum,Hampton,VA,Set 2,,Sunshine Daydream,1,27008,Encore,1,1,short
1987-03-22,4324,Hampton Coliseum,Hampton,VA,Encore,,It's All Over Now Baby Blue,1,27009,,1,1,long
1987-03-23,4325,Hampton Coliseum,Hampton,VA,Set 1,,Don't Ease Me In,1,27018,Set 2,1,1,long
1987-03-23,4325,Hampton Coliseum,Hampton,VA,Set 2,,Turn On Your Lovelight,1,27029,Encore,1,1,short
1987-03-23,4325,Hampton Coliseum,Hampton,VA,Encore,,U.S. Blues,1,27030,,1,1,long
1987-03-24,4326,Hampton Coliseum,Hampton,VA,Set 1,,Let It Grow,1,27038,Set 2,1,1,long
1987-03-24,4326,Hampton Coliseum,Hampton,VA,Set 2,,Not Fade Away,1,27047,Encore,1,1,short
1987-03-24,4326,Hampton Coliseum,Hampton,VA,Encore,,Brokedown Palace,1,27048,,1,1,long
1987-03-26,4327,Hartford Civic Center,Hartford,CT,Set 1,,Promised Land,1,27057,Set 2,1,1,long
1987-03-26,4327,Hartford Civic Center,Hartford,CT,Set 2,,Good Lovin',1,27067,Encore,1,1,short
1987-03-26,4327,Hartford Civic Center,Hartford,CT,Encore,,The Mighty Quinn,1,27068,,1,1,long
1987-03-27,4328,Hartford Civic Center,Hartford,CT,Set 1,,The Music Never Stopped,1,27076,Set 2,1,1,long
1987-03-27,4328,Hartford Civic Center,Hartford,CT,Set 2,,Morning Dew,1,27086,Encore,1,1,short
1987-03-27,4328,Hartford Civic Center,Hartford,CT,Encore,,Johnny B. Goode,1,27087,,1,1,long
1987-03-29,4329,Spectrum,Philadelphia,PA,Set 1,,Let It Grow,1,27095,Set 2,1,1,long
1987-03-29,4329,Spectrum,Philadelphia,PA,Set 2,,Sugar Magnolia,1,27106,Encore,1,1,short
1987-03-29,4329,Spectrum,Philadelphia,PA,Encore,,The Mighty Quinn,1,27107,,1,1,long
1987-03-30,4330,Spectrum,Philadelphia,PA,Set 1,,Cassidy,1,27114,Set 2,1,1,long
1987-03-30,4330,Spectrum,Philadelphia,PA,Set 2,,Not Fade Away,1,27125,Encore,1,1,short
1987-03-30,4330,Spectrum,Philadelphia,PA,Encore,,It's All Over Now Baby Blue,1,27126,,1,1,long
1987-03-31,4331,Spectrum,Philadelphia,PA,Set 1,,Don't Ease Me In,1,27136,Set 2,1,1,long
1987-03-31,4331,Spectrum,Philadelphia,PA,Set 2,,Turn On Your Lovelight,1,27146,Encore,1,1,short
1987-03-31,4331,Spectrum,Philadelphia,PA,Encore,,Brokedown Palace,1,27147,,1,1,long
1987-04-02,4332,Centrum,Worcester,MA,Set 1,,The Music Never Stopped,1,27157,Set 2,1,1,long
1987-04-02,4332,Centrum,Worcester,MA,Set 2,,Good Lovin',1,27168,Encore,1,1,short
1987-04-02,4332,Centrum,Worcester,MA,Encore,,Black Muddy River,1,27169,,1,1,long
1987-04-03,4333,Centrum,Worcester,MA,Set 1,,Don't Ease Me In,1,27177,Set 2,1,1,long
1987-04-03,4333,Centrum,Worcester,MA,Set 2,,Not Fade Away,1,27188,Encore,1,1,short
1987-04-03,4333,Centrum,Worcester,MA,Encore,,U.S. Blues,1,27189,,1,1,long
1987-04-04,4334,Centrum,Worcester,MA,Set 1,,Promised Land,1,27198,Set 2,1,1,long
1987-04-04,4334,Centrum,Worcester,MA,Set 2,,Morning Dew,1,27207,Encore,1,1,short
1987-04-04,4334,Centrum,Worcester,MA,Encore,,One More Saturday Night,1,27208,,1,1,long
1987-04-06,4335,Brendan Byrne Arena,East Rutherford,NJ,Set 1,,Deal,1,27217,Set 2,1,1,long
1987-04-06,4335,Brendan Byrne Arena,East Rutherford,NJ,Set 2,,Sugar Magnolia,1,27227,Encore,1,1,short
1987-04-06,4335,Brendan Byrne Arena,East Rutherford,NJ,Encore,,Black Muddy River,1,27228,,1,1,long
1987-04-07,4337,Brendan Byrne Arena,East Rutherford,NJ,Set 1,,Don't Ease Me In,1,27238,Set 2,1,1,long
1987-04-07,4337,Brendan Byrne Arena,East Rutherford,NJ,Set 2,,Not Fade Away,1,27249,Encore,1,1,short
1987-04-07,4337,Brendan Byrne Arena,East Rutherford,NJ,Encore,,The Mighty Quinn,1,27250,,1,1,long
1987-04-09,4338,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 1,,Deal,1,27259,Set 2,1,1,long
1987-04-09,4338,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 2,,Sugar Magnolia,1,27268,Encore,1,1,short
1987-04-09,4338,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Encore,,U.S. Blues,1,27269,,1,1,long
1987-04-10,4339,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 1,,Don't Ease Me In,1,27277,Set 2,1,1,long
1987-04-10,4339,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 2,,Turn On Your Lovelight,1,27288,Encore,1,1,short
1987-04-10,4339,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Encore,,It's All Over Now Baby Blue,1,27289,,1,1,long
1987-04-11,4340,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 1,,The Music Never Stopped,1,27297,Set 2,1,1,long
1987-04-11,4340,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Set 2,,Not Fade Away,1,27306,Encore,1,1,short
1987-04-11,4340,"UIC Pavilion, University of Illinois, Chicago",Chicago,IL,Encore,,Black Muddy River,1,27307,,1,1,long
1987-04-17,4341,Irvine Meadows Amphitheatre,Irvine,CA,Set 1,,Deal,1,27314,Set 2,1,1,long
1987-04-17,4341,Irvine Meadows Amphitheatre,Irvine,CA,Set 2,,Good Lovin',1,27326,Encore,1,1,short
1987-04-17,4341,Irvine Meadows Amphitheatre,Irvine,CA,Encore,,The Mighty Quinn,1,27327,,1,1,long
1987-04-18,4342,Irvine Meadows Amphitheatre,Irvine,CA,Set 1,,Don't Ease Me In,1,27336,Set 2,1,1,long
